資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,曜日(発生年月日),祝日(発生年月日),発生地点,道路管理者区分,道路区分,道路構造,曲線半径,縦断勾配,トンネル番号,当事者車両台数,車両単独事故の対象物,臨時速度規制の有無,速度規制（臨時のみ）,トンネル延長距離,緯度,経度,発生日,発生時,color
本票,福井,江別,0044,負傷,0,3,10240,対象外,0000,210,昼－暮,雨,市街地－その他,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,45～54歳,65～74歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,50,70,小破,小破,その他,その他,その他,その他,損傷なし,負傷,木,その他,,,,,,,,,,,,,36.159687,136.274826,2019-04-25,17:59,blue
本票,福井,岩見沢,0008,負傷,0,1,99000,対象外,0000,210,昼－昼,曇,非市街地,舗装－乾燥,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,一般交通の場所,一般交通の場所,その他,規制なし,一般交通の場所,区分なし,人対車両,75歳以上,75歳以上,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,10,00,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,,,,,,,,,,,,,36.201001,136.144511,2019-03-28,11:34,blue
本票,福井,つがる,0025,負傷,0,1,37000,対象外,0000,207,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,標準－反射式,表示なし,規制なし,表示あり,交差点－中（5.5m以上）－中,直線－上り,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,35～44歳,75歳以上,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,80,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,前日,,,,,,,,,,,,,35.965423,136.198671,2019-03-20,10:24,blue
本票,福井,つがる,0026,負傷,0,3,00080,上,4212,207,夜－夜,曇,非市街地,舗装－湿潤,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－13.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,45～54歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,60,中破,中破,装備あり 作動,その他,その他,その他,損傷なし,負傷,火,その他,,,,,,,,,,,,,35.963487,136.188860,2019-03-26,20:28,blue
本票,福井,つがる,0027,負傷,0,1,37000,対象外,0000,207,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,25～34歳,0～24歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,30,10,小破,小破,その他,その他,その他,その他,負傷,損傷なし,金,その他,,,,,,,,,,,,,35.953493,136.216482,2019-03-29,16:22,blue
本票,福井,つがる,0028,負傷,0,1,10450,対象外,0000,207,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,45～54歳,75歳以上,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,50,10,中破,中破,装備あり 作動,装備あり 作動,その他,その他,負傷,損傷なし,月,その他,,,,,,,,,,,,,35.949706,136.196575,2019-04-08,09:33,blue
本票,福井,つがる,0029,死亡,1,2,03650,対象外,0000,423,昼－昼,雨,非市街地,舗装－乾燥,単路－カーブ・屈折,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,カーブ・屈折－右－上り,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分なし,車両相互,0～24歳,65～74歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,50,50,中破,中破,装備あり 作動,装備あり 作動,その他,その他,負傷,負傷,日,その他,,,,,,,,,,,,,35.960058,135.990898,2019-04-14,15:11,red
本票,福井,つがる,0030,負傷,0,1,37000,対象外,0000,207,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－3.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離なし,区分なし,車両相互,0～24歳,45～54歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,70,小破,小破,その他,その他,その他,その他,負傷,損傷なし,土,その他,,,,,,,,,,,,,35.935262,136.183520,2019-04-13,13:00,blue
本票,福井,つがる,0031,負傷,0,1,37000,対象外,9999,207,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,35～44歳,0～24歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,50,50,小破,小破,その他,その他,その他,その他,負傷,損傷なし,金,その他,,,,,,,,,,,,,35.956003,136.168331,2019-04-12,08:10,blue
本票,福井,つがる,0032,負傷,0,1,37000,対象外,0000,207,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－3.5m以上,直線－平坦,その他,規制なし,中央分離なし,区分なし,人対車両,75歳以上,25～34歳,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,82,00,中破,対象外当事者,装備あり 作動,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,,,,,,,,,,,,,35.948415,136.190819,2019-04-16,15:26,blue
本票,福井,美唄,0013,負傷,0,1,37000,対象外,0000,209,昼－昼,雨,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,65～74歳,55～64歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,日,その他,,,,,,,,,,,,,35.916966,136.193341,2019-03-17,10:43,blue
本票,福井,美唄,0014,負傷,0,1,00080,下,0426,209,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－13.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,45～54歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,金,その他,,,,,,,,,,,,,35.913176,136.191760,2019-03-08,11:00,blue
本票,福井,美唄,0015,負傷,0,1,10340,対象外,0000,209,昼－昼,曇,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,45～54歳,45～54歳,貨物車－中型車,乗用車－軽自動車,事業用,自家用,貨物車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,その他,,,,,,,,,,,,,35.921343,136.158201,2019-04-03,09:13,blue
本票,福井,美唄,0016,負傷,0,1,70000,対象外,0000,209,昼－昼,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分なし,車両単独,65～74歳,不明,乗用車－軽自動車,物件等,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,18,00,大破,対象外当事者,装備あり 作動,対象外当事者,その他,対象外当事者,負傷,対象外当事者,火,その他,,,,,,,,,,,,,35.878259,136.145556,2019-03-19,12:53,blue
本票,福井,美唄,0018,負傷,0,1,37000,対象外,0000,209,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,標準－反射式,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,35～44歳,45～54歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,80,50,小破,小破,その他,その他,その他,その他,負傷,損傷なし,水,その他,,,,,,,,,,,,,35.912191,136.201807,2019-04-03,09:54,blue
本票,福井,美唄,0020,死亡,1,0,37000,対象外,0000,209,昼－昼,晴,非市街地,舗装－乾燥,踏切－第三種,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－3.5m未満,直線－平坦,その他,規制なし,中央分離なし,区分なし,列車,75歳以上,25～34歳,貨物車－軽自動車,列車,自家用,対象外当事者,貨物車,対象外当事者,指定の速度規制なし等,対象外当事者,20,10,中破,小破,その他,対象外当事者,その他,対象外当事者,死亡,損傷なし,土,その他,,,,,,,,,,,,,35.928298,136.171322,2019-04-13,11:31,red
本票,福井,美唄,0021,負傷,0,1,03650,対象外,0000,404,夜－夜,雨,非市街地,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,対象外当事者,その他,交差点－中（5.5m以上）－中,カーブ・屈折－右－下り,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,人対車両,45～54歳,25～34歳,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,10,00,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,,,,,,,,,,,,,35.833205,136.195201,2019-03-30,21:31,blue
本票,福井,美唄,0022,負傷,0,1,03650,対象外,0000,209,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,45～54歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,月,その他,,,,,,,,,,,,,35.900380,136.166296,2019-04-15,13:35,blue
本票,福井,美唄,0025,負傷,0,1,37000,対象外,0000,209,昼－暮,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,0～24歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,20,50,中破,小破,装備あり 作動,その他,その他,その他,損傷なし,負傷,金,その他,,,,,,,,,,,,,35.912417,136.188926,2019-04-12,18:11,blue
本票,福井,美唄,0030,負傷,0,2,21100,対象外,0000,209,夜－夜,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,対象外当事者,その他,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,人対車両,55～64歳,0～24歳,乗用車－軽自動車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,80,00,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,,,,,,,,,,,,,35.901551,136.154504,2019-03-08,20:51,blue
本票,福井,砂川,0026,負傷,0,1,21500,対象外,0000,202,夜－暮,雨,市街地－その他,舗装－湿潤,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,45～54歳,25～34歳,乗用車－普通車,乗用車－軽自動車,事業用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,13,10,小破,小破,その他,その他,その他,その他,負傷,損傷なし,水,その他,,,,,,,,,,,,,35.648381,136.069212,2019-03-06,18:08,blue
