資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,曜日(発生年月日),祝日(発生年月日),緯度,経度,発生日,発生時,color
本票,愛媛,岩見沢,0163,負傷,0,1,37000,対象外,0000,201,夜－暮,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,02,9,単路（交差点付近を含む）,規制なし,5,3,車両単独,25～34歳,不明,二輪車－原付自転車,相手なし,自家用,対象外当事者,対象外当事者,対象外当事者,指定の速度規制なし等,対象外当事者,20,00,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,負傷,対象外当事者,土,その他,33.839506,132.772890,2019-03-23,18:30,blue
本票,愛媛,岩見沢,0164,負傷,0,1,01960,下,0000,201,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,00,23,00,23,06,9,その他,規制なし,1,2,車両相互,25～34歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,月,その他,33.854071,132.759015,2019-04-01,16:51,blue
本票,愛媛,岩見沢,0165,負傷,0,4,01960,下,0000,201,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,04,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,75歳以上,35～44歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,10,30,中破,中破,装備あり 作動,その他,その他,その他,損傷なし,負傷,木,当日,33.846620,132.745795,2019-03-21,11:52,blue
本票,愛媛,岩見沢,0166,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,11,9,交差点内,規制なし,5,4,車両相互,35～44歳,45～54歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,30㎞／ｈ以下,指定の速度規制なし等,50,80,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,その他,33.830479,132.748895,2019-03-27,08:10,blue
本票,愛媛,岩見沢,0167,負傷,0,1,37000,対象外,0000,201,夜－夜,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,21,09,22,15,9,交差点内,規制なし,5,4,車両相互,0～24歳,0～24歳,乗用車－軽自動車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,30㎞／ｈ以下,30㎞／ｈ以下,50,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,33.835840,132.771026,2019-03-09,19:25,blue
本票,愛媛,岩見沢,0168,負傷,0,1,37000,対象外,0000,201,昼－暮,晴,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,14,9,交差点内,規制なし,4,2,車両相互,25～34歳,0～24歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,10,40,中破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,33.831564,132.796645,2019-03-25,17:59,blue
本票,愛媛,岩見沢,0169,死亡,1,1,03170,対象外,0000,201,昼－昼,晴,非市街地,舗装－乾燥,単路－トンネル,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,04,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,35～44歳,75歳以上,貨物車－普通車,貨物車－軽自動車,自家用,自家用,貨物車,貨物車,50㎞／ｈ以下,50㎞／ｈ以下,10,10,中破,大破,装備あり 作動,その他,装備あり 作動,その他,負傷,死亡,金,その他,33.940902,132.904688,2019-04-05,17:02,red
本票,愛媛,岩見沢,0170,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,02,9,単路（交差点付近を含む）,規制なし,5,3,人対車両,75歳以上,0～24歳,乗用車－軽自動車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,80,00,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,33.846332,132.759076,2019-03-13,12:16,blue
本票,愛媛,岩見沢,0171,負傷,0,1,25000,対象外,0000,201,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,14,9,交差点内,規制なし,4,2,車両相互,25～34歳,75歳以上,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,50,30,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,33.851202,132.744526,2019-03-19,13:58,blue
本票,愛媛,岩見沢,0172,負傷,0,1,37000,対象外,0000,201,夜－夜,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,01,21,14,9,交差点内,規制なし,4,2,車両相互,25～34歳,0～24歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,15,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,33.837321,132.777141,2019-03-13,19:30,blue
本票,愛媛,岩見沢,0173,負傷,0,1,37070,対象外,0000,201,昼－暮,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,0～24歳,0～24歳,乗用車－軽自動車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,40㎞／ｈ以下,指定の速度規制なし等,70,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.847398,132.767847,2019-04-05,18:07,blue
本票,愛媛,岩見沢,0174,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,35～44歳,45～54歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,30㎞／ｈ以下,30㎞／ｈ以下,10,30,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,その他,33.829781,132.764025,2019-04-03,13:23,blue
本票,愛媛,岩見沢,0175,負傷,0,1,37000,対象外,0000,201,夜－夜,曇,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,21,09,22,14,9,交差点内,規制なし,5,3,車両相互,0～24歳,65～74歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,00,00,損壊なし,損壊なし,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,33.822812,132.740887,2019-03-30,19:35,blue
本票,愛媛,岩見沢,0176,負傷,0,1,04370,下,0000,201,夜－夜,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,05,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,75歳以上,25～34歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,50,40,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,前日,33.855236,132.745994,2019-03-20,19:46,blue
本票,愛媛,岩見沢,0177,負傷,0,1,37210,対象外,0000,201,夜－夜,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,05,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,0～24歳,35～44歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,20,80,小破,小破,その他,その他,その他,その他,負傷,損傷なし,水,その他,33.836628,132.769488,2019-04-03,20:35,blue
本票,愛媛,岩見沢,0178,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,01,3,単路（交差点付近を含む）,規制なし,5,3,人対車両,0～24歳,75歳以上,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,84,00,損壊なし,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,33.847472,132.746714,2019-04-04,08:10,blue
本票,愛媛,岩見沢,0179,負傷,0,1,37000,対象外,0000,201,昼－暮,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,5,3,車両相互,55～64歳,65～74歳,乗用車－普通車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,指定の速度規制なし等,指定の速度規制なし等,30,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.848806,132.753631,2019-03-29,17:28,blue
本票,愛媛,岩見沢,0180,負傷,0,1,01960,対象外,0000,201,昼－暮,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,14,9,その他,規制なし,1,2,車両相互,45～54歳,0～24歳,乗用車－軽自動車,二輪車－自動二輪－原付二種－51～125cc,自家用,自家用,乗用車,対象外当事者,40㎞／ｈ以下,40㎞／ｈ以下,00,00,損壊なし,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,33.855189,132.759052,2019-04-05,18:28,blue
本票,愛媛,岩見沢,0181,負傷,0,1,03170,下,2290,201,夜－夜,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,3,車両相互,45～54歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,54,81,中破,中破,その他,その他,その他,その他,損傷なし,負傷,月,その他,33.890959,132.837575,2019-02-25,21:35,blue
本票,愛媛,岩見沢,0182,負傷,0,1,37000,対象外,0000,201,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,15,9,交差点内,規制なし,1,2,車両相互,45～54歳,0～24歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,80,10,小破,中破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,33.847444,132.763632,2019-04-08,07:13,blue
本票,愛媛,岩見沢,0183,負傷,0,1,00110,下,2361,201,昼－暮,晴,非市街地,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,05,9,単路（交差点付近を含む）,規制なし,1,2,車両相互,55～64歳,35～44歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,50㎞／ｈ以下,50㎞／ｈ以下,13,15,小破,小破,その他,その他,その他,その他,負傷,損傷なし,月,その他,33.829614,132.780799,2019-04-08,18:25,blue
本票,愛媛,岩見沢,0184,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,17,9,交差点内,規制なし,5,4,車両相互,45～54歳,25～34歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,15,60,小破,小破,その他,その他,その他,その他,損傷なし,負傷,金,その他,33.826766,132.790589,2019-04-05,10:24,blue
本票,愛媛,岩見沢,0185,負傷,0,1,37000,対象外,0000,201,昼－明,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,11,9,交差点内,規制なし,5,3,車両相互,35～44歳,75歳以上,二輪車－原付自転車,二輪車－原付自転車,自家用,自家用,対象外当事者,対象外当事者,指定の速度規制なし等,30㎞／ｈ以下,10,10,小破,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,損傷なし,負傷,日,その他,33.841750,132.747227,2019-04-07,06:36,blue
本票,愛媛,岩見沢,0186,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－人口集中,舗装－乾燥,一般交通の場所,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,00,0,その他,規制なし,0,4,車両相互,55～64歳,45～54歳,乗用車－軽自動車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,60,50,小破,小破,その他,その他,その他,その他,損傷なし,損傷なし,土,その他,33.831103,132.757258,2019-04-06,14:05,blue
本票,愛媛,岩見沢,0187,負傷,0,1,00560,下,0000,201,昼－暮,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,09,22,09,22,17,9,交差点内,規制なし,1,2,車両相互,45～54歳,0～24歳,乗用車－軽自動車,二輪車－原付自転車,自家用,自家用,乗用車,対象外当事者,50㎞／ｈ以下,指定の速度規制なし等,80,10,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,木,その他,33.832832,132.758629,2019-04-11,18:10,blue
本票,愛媛,岩見沢,0188,負傷,0,1,00110,下,2365,201,昼－昼,晴,非市街地,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,09,22,09,22,19,9,交差点内,規制なし,1,2,車両相互,35～44歳,0～24歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,50㎞／ｈ以下,対象外当事者,15,14,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,33.833654,132.777772,2019-04-02,16:44,blue
本票,愛媛,岩見沢,0189,負傷,0,1,37000,対象外,0000,201,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,00,23,00,23,03,9,単路（交差点付近を含む）,規制なし,4,2,車両相互,65～74歳,0～24歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,10,40,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,33.851269,132.747724,2019-04-15,10:45,blue
本票,愛媛,岩見沢,0190,負傷,0,1,37000,対象外,0000,201,昼－昼,雨,市街地－その他,舗装－湿潤,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,01,22,09,21,14,9,交差点内,規制なし,5,3,車両相互,35～44歳,45～54歳,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,51,43,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,その他,33.820953,132.749507,2019-04-10,08:48,blue
