資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,上下線,地点コード,市区町村コード,昼夜,天候,地形,路面状態,道路形状,環状交差点の直径,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状（当事者A）,車両形状（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,曜日(発生年月日),祝日(発生年月日),緯度,経度,発生日,発生時,color
本票,大阪,せたな,0218,負傷,0,1,30990,対象外,0000,142,夜－夜,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－下り,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,55～64歳,35～44歳,乗用車－普通車,二輪車－自動二輪－原付二種－51～125cc,自家用,自家用,乗用車,対象外当事者,40㎞／ｈ以下,40㎞／ｈ以下,左前-無,前-無,小破,大破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,34.517056,135.510531,2019-03-16,20:50,blue
本票,大阪,せたな,0219,負傷,0,1,30990,対象外,0000,144,夜－暮,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,標準－反射式,表示あり,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,25～34歳,35～44歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,左前-無,右前-無,小破,小破,その他,その他,その他,その他,損傷なし,負傷,木,その他,34.544945,135.453618,2019-03-14,18:57,blue
本票,大阪,せたな,0220,負傷,0,1,30990,対象外,0000,144,昼－昼,雨,市街地－人口集中,舗装－凍結,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,標準－反射式,表示あり,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分なし,車両相互,45～54歳,45～54歳,乗用車－普通車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,無-無,無-無,損壊なし,損壊なし,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,34.556539,135.455016,2019-03-04,10:00,blue
本票,大阪,せたな,0221,負傷,0,1,20240,対象外,0000,144,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－13.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,25～34歳,35～44歳,貨物車－軽自動車,二輪車－原付自転車,自家用,自家用,貨物車,対象外当事者,50㎞／ｈ以下,指定の速度規制なし等,左-左後,前-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,金,その他,34.541306,135.442844,2019-03-08,07:40,blue
本票,大阪,せたな,0222,負傷,0,1,30990,対象外,0181,144,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－大（13.0ｍ以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,65～74歳,35～44歳,乗用車－普通車,乗用車－軽自動車,事業用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,前-後,前-後,小破,小破,その他,その他,その他,その他,損傷なし,負傷,金,その他,34.549633,135.459246,2019-03-01,08:42,blue
本票,大阪,せたな,0223,負傷,0,2,10370,対象外,0000,142,昼－昼,曇,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,35～44歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,前-無,後-無,小破,小破,その他,その他,その他,その他,損傷なし,負傷,日,その他,34.514580,135.484504,2019-03-10,12:43,blue
本票,大阪,せたな,0224,負傷,0,1,10090,対象外,0000,144,夜－暮,曇,市街地－その他,舗装－乾燥,単路－橋,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,35～44歳,35～44歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,60㎞／ｈ以下,60㎞／ｈ以下,前-無,後-前,中破,中破,その他,その他,その他,その他,損傷なし,負傷,金,その他,34.548463,135.441500,2019-03-15,18:17,blue
本票,大阪,せたな,0225,負傷,0,1,10090,対象外,0175,144,昼－昼,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－防護柵等,車両相互,65～74歳,55～64歳,乗用車－普通車,乗用車－普通車,自家用,自家用,乗用車,乗用車,60㎞／ｈ以下,60㎞／ｈ以下,前-無,後-無,小破,小破,その他,その他,その他,その他,損傷なし,負傷,日,その他,34.563929,135.453564,2019-03-17,16:40,blue
本票,大阪,せたな,0226,負傷,0,1,30990,対象外,0018,144,昼－昼,晴,市街地－その他,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,対象外当事者,その他,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－路側帯,人対車両,45～54歳,0～24歳,貨物車－普通車,歩行者,自家用,対象外当事者,貨物車,対象外当事者,40㎞／ｈ以下,対象外当事者,前-無,無-無,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,34.553963,135.480755,2019-03-18,16:48,blue
本票,大阪,せたな,0227,負傷,0,2,30990,対象外,0000,142,昼－昼,曇,市街地－その他,舗装－湿潤,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－5.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央線－ペイント,区分なし,車両相互,35～44歳,55～64歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,30㎞／ｈ以下,30㎞／ｈ以下,右前-無,左-無,小破,小破,その他,その他,その他,その他,負傷,負傷,月,その他,34.514244,135.494315,2019-03-04,16:55,blue
本票,大阪,せたな,0228,負傷,0,1,30990,対象外,0000,142,夜－夜,晴,市街地－人口集中,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－3.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離なし,区分なし,人対車両,35～44歳,35～44歳,乗用車－軽自動車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,指定の速度規制なし等,対象外当事者,左-無,無-無,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,火,その他,34.517176,135.511715,2019-03-19,19:32,blue
本票,大阪,せたな,0229,負傷,0,1,30990,対象外,0000,144,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,施設なし,規制なし,表示なし,規制なし,表示なし,交差点－小（5.5m未満）－小,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－路側帯,車両相互,0～24歳,75歳以上,乗用車－軽自動車,軽車両－自転車,自家用,対象外当事者,乗用車,対象外当事者,30㎞／ｈ以下,対象外当事者,前-無,右-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,月,その他,34.530069,135.464392,2019-03-11,13:45,blue
本票,大阪,せたな,0230,負傷,0,1,30990,対象外,0000,144,昼－昼,晴,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離なし,区分あり－縁石・ブロック等,車両相互,35～44歳,35～44歳,貨物車－軽自動車,軽車両－自転車,自家用,対象外当事者,貨物車,対象外当事者,30㎞／ｈ以下,対象外当事者,前-無,左-無,小破,小破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,水,前日,34.531292,135.468217,2019-03-20,08:48,blue
本票,大阪,せたな,0231,負傷,0,1,10190,対象外,0045,144,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離帯,区分あり－縁石・ブロック等,車両相互,25～34歳,0～24歳,乗用車－軽自動車,二輪車－自動二輪－軽二輪－126～250cc,自家用,自家用,乗用車,対象外当事者,60㎞／ｈ以下,60㎞／ｈ以下,左-無,前-無,中破,大破,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,日,その他,34.510953,135.465709,2019-03-17,08:17,blue
本票,大阪,せたな,0232,負傷,0,1,10370,対象外,0076,142,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,対象外当事者,その他,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央分離帯,区分あり－防護柵等,人対車両,65～74歳,75歳以上,乗用車－普通車,歩行者,自家用,対象外当事者,乗用車,対象外当事者,40㎞／ｈ以下,対象外当事者,左前-無,無-無,小破,対象外当事者,その他,対象外当事者,その他,対象外当事者,損傷なし,負傷,土,その他,34.517392,135.480890,2019-03-16,10:00,blue
本票,大阪,せたな,0233,負傷,0,1,10070,対象外,0000,144,昼－明,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－19.5m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－防護柵等,車両相互,35～44歳,35～44歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,40㎞／ｈ以下,40㎞／ｈ以下,前-無,後-無,小破,小破,その他,その他,その他,その他,損傷なし,負傷,火,その他,34.541201,135.460966,2019-03-05,07:03,blue
本票,大阪,せたな,0234,負傷,0,2,20240,対象外,0173,144,夜－夜,雨,市街地－人口集中,舗装－湿潤,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－防護柵等,車両相互,55～64歳,25～34歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,指定の速度規制なし等,後-無,前-無,小破,小破,その他,その他,その他,その他,負傷,損傷なし,水,その他,34.562772,135.453640,2019-03-06,19:03,blue
本票,大阪,せたな,0235,負傷,0,1,00260,対象外,0000,144,昼－昼,晴,市街地－その他,舗装－乾燥,単路－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－9.0m以上,直線－平坦,単路（交差点付近を含む）,規制なし,中央分離帯,区分あり－防護柵等,車両相互,0～24歳,45～54歳,乗用車－普通車,貨物車－軽自動車,自家用,自家用,乗用車,貨物車,60㎞／ｈ以下,60㎞／ｈ以下,前-無,後-無,小破,小破,その他,その他,その他,その他,損傷なし,負傷,水,前日,34.538201,135.453367,2019-03-20,10:13,blue
本票,大阪,せたな,0236,死亡,1,0,30990,対象外,0000,144,昼－昼,晴,市街地－その他,舗装－乾燥,交差点付近－その他,環状交差点以外 環状交差点以外をいう。,施設なし,対象外当事者,その他,対象外当事者,その他,単路－3.5m以上,直線－平坦,その他,規制なし,中央分離なし,区分なし,車両単独,75歳以上,不明,軽車両－駆動補助機付自転車,物件等,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,前-無,無-無,小破,対象外当事者,対象外当事者,対象外当事者,対象外当事者,対象外当事者,死亡,対象外当事者,水,前日,34.531123,135.463013,2019-03-20,16:02,red
本票,大阪,せたな,0237,負傷,0,1,30990,対象外,0000,142,昼－昼,曇,市街地－人口集中,舗装－乾燥,交差点－その他,環状交差点以外 環状交差点以外をいう。,点灯－３灯式,規制なし,表示なし,規制なし,表示なし,交差点－中（5.5m以上）－中,直線－平坦,交差点内,規制なし,中央線－ペイント,区分あり－縁石・ブロック等,車両相互,55～64歳,35～44歳,乗用車－普通車,乗用車－軽自動車,自家用,自家用,乗用車,乗用車,指定の速度規制なし等,40㎞／ｈ以下,右前-無,右前-無,小破,小破,その他,その他,その他,その他,負傷,損傷なし,土,その他,34.534327,135.484900,2019-02-09,13:50,blue
